foundation_ein,foundation_name,foundation_state,match_score,match_probability,match_rank,same_state,original_score,adjusted_score,grant_type_match_pct,grant_type_grants,state_match_pct,adjusted_rank
271878882,A GARY ANDERSON FAMILY FOUNDATION,NV,97.5,0.9750855563857644,118,False,97.5,68.8,0.0,0,70.17543859649122,131
731661679,BERNARD E & ALBA WITKIN CHARITABLE,CA,96.2,0.9617663542659644,158,True,96.2,68.8,0.4608294930875576,3,99.07834101382488,132
320182668,Peaceful World Foundation,CA,97.4,0.9744409104807854,122,True,97.4,68.7,0.0,0,90.74074074074075,133
461741357,THE RAMLAOUI FAMILY FOUNDATION,CA,97.4,0.9744415427398768,121,True,97.4,68.7,0.0,0,66.66666666666666,134
946062859,THE FRED GELLERT FAMILY FOUNDATION,CA,97.4,0.9736992605012488,124,True,97.4,68.7,0.0,0,88.88888888888889,135
463050206,FARMERS & MERCHANTS BANK FOUNDATION,CA,94.6,0.946278551476761,193,True,94.6,68.6,0.8797653958944283,3,99.70674486803519,136
811171385,MARY PICKFORD PRIVATE FOUNDATION,CA,97.3,0.9725590672438664,128,True,97.3,68.6,0.0,0,86.66666666666667,137
943460050,G for Kids Inc,CA,97.2,0.9718652059225432,129,True,97.2,68.6,0.0,0,100.0,138
953484257,THE PATRON SAINTS FOUNDATION,CA,97.3,0.9730466235550016,127,True,97.3,68.6,0.0,0,100.0,139
384005896,THE SAINT JOSEPH FOUNDATION,CA,97.0,0.9695134799918198,136,True,97.0,68.5,0.0,0,100.0,140
510148314,STROBEL C EDWARD & EDITH TUA,NV,97.0,0.9702243430425396,131,False,97.0,68.5,0.0,0,75.0,141
956062009,MAYR GEORGE H - MAIN,MO,97.0,0.9700355762225996,132,False,97.0,68.5,0.0,0,89.0625,142
421745335,PAUL MARCIANO FOUNDATION,CA,97.0,0.9696354737030154,134,True,97.0,68.5,0.0,0,74.13793103448276,143
943371225,CLOUD NINE FOUNDATION,CA,97.0,0.969548425482144,135,True,97.0,68.5,0.0,0,80.0,144
460827839,AbbVie Foundation,IL,96.6,0.966201084516081,147,False,96.6,68.4,0.06304375236414071,10,10.578741646702811,145
