ein,org_name,state,city,sector,website,employee_count,volunteer_count,total_revenue,total_expenses,contributions_grants,program_service_revenue,grant_dependency_pct,num_foundation_grants,num_unique_funders,total_foundation_grant_amount,icp_score,fundraising_likelihood_score,mission_statement,fiscal_year_end_month,program_revenue_pct,volunteer_to_employee_ratio
232576030,CENTER FOR PARENT YOUTH,PA,ELIZABETHTOWN,P,WWW.CPYU.ORG,4,,527021.00,568696.00,445874.00,68060.00,84.60,2,1,2500.00,8,2,"THE CENTER FOR PARENT/YOUTH UNDERSTANDING ENDEAVORS TO INCREASE THE ABILITY OF HOME AND CHURCH TO NURTURE CHILDREN AND TEENS INTO A LIFETIME OF BIBLICALLY-FAITHFUL, WHOLE-LIFE CHRISTIAN DISCIPLESHIP.",6,12.9,
800879753,ST ELIZABETH SETON CHILDREN'S,NY,YONKERS, ,WWW.SETONCHILDRENS.ORG,0,10,1841925.00,1186435.00,1174773.00,519098.00,63.78,2,2,27000.00,8,2,"PHILANTHROPICALLY SUPPORTING A FAMILY OF ORGANIZATIONS CARING FOR OVER 2,500 CHILDREN WITH SOME OF THE MOST CHALLENGING MEDICAL CONDITIONS ON EARTH AT ELIZABETH SETON CHILDREN'S CENTER, ELIZABETH SETON CHILDREN'S SCHOOL AND ELIZABETH SETON CHILDREN'S REHABILITATION CENTER.",12,28.2,
450306828,James River Senior Citizens Center Inc,ND,Jamestown, ,http://jamesriverseniors.com,58,64,2315104.00,1761280.00,1579422.00,647248.00,68.22,1,1,30000.00,8,2,"The Agency mission is to provide meals, transportation and outreach services to senior citizens in Stutsman, Wells and Sheridan counties. The Agency operates several meal sites.",12,28.0,1.10
330880998,BALBOA ISLAND MUSEUM,CA,BALBOA ISLAND,A,N/A,6,10,935984.00,718450.00,727363.00,0.00,77.71,1,1,1000.00,8,2,"TO PRESERVE BALBOA ISLAND HERITAGE AND ITS SENSE OF COMMUNITY BY:1) FOCUSING ON THE ESTABLISHMENT OF A MUSEUM2) DOCUMENTING THE PAST AND CURRENT STATUS OF ISLAND DEVELOPMENT THROUGH HISTORICAL LITERATURE, PHOTOS, MEMORABILIA AND VIDEOS3) PROVIDING A PLACE WHERE ISLANDERS AND VISITORS CAN GATHER TO SHARE ISLAND MEMORIES.",6,0.0,1.67
550626556,KANAWHA VALLEY SENIOR SERVICES INC,WV,CHARLESTON,P,WWW.KVSS.ORG,148,27,4080540.00,3771380.00,2739847.00,982626.00,67.14,1,1,25129.00,8,2,"PROVIDE PROGRAMS OF SERVICE INCLUDING IN-HOME PERSONAL CARE NEEDS, NUTRITION PROGRAMS, AND EDUCATIONAL AND SOCIAL PROGRAMS FOR OLDER CITIZENS, BOTH WELL AND FRAIL, OF THE KANAWHA VALLEY.",9,24.1,0.18
581661479,WASHINGTON COUNTY-JOHNSON CITY ANIMAL,TN,JOHNSON CITY,D,WCJCANIMALSHELTER.ORG,88,,2109931.00,2245001.00,1661055.00,430891.00,78.73,0,0,0,8,2,PROVIDING ANIMAL CONTROL TO THE JOHNSON CITY AND WASHINGTON COUNTY COMMUNITIES.,6,20.4,
272443743,FAMILY DOG & PUPPY RESCUE,CA,Sonoma,W,WWW.ILOVEFAMILYDOG.ORG,13,,648232.00,672336.00,410548.00,237684.00,63.33,0,0,0,8,2,"RESCUE, REHABIITATE, AND PLACE HOMELESS DOGS BY ADOTION INTO QUALIFIED, PERMANENT HOMES. PROVIDE VETERINARY CARE, INCLUDING SPAY/NEUTER SURGERY, TO HOMELESS DOGS. EDUCATE THE PUBLIC ABOUT RESPONSIBLE DOG OWNERSHIP.",12,36.7,
470527040,STUHR MUSEUM OF THE PRAIRIE PIONEER,NE,GRAND ISLAND,A,WWW.STUHRMUSEUM.ORG,106,,1977770.00,2268860.00,1411340.00,487497.00,71.36,1,1,500.00,8,2,TO PRESERVE AND PORTRAY THE INSIPRING ERA OF THE PIONEER TOWN BUILDERS WHO CREATED THE FIRST COMMUNITIES IN NEBRASKA.,6,24.6,
474825924,TAHOE COALITION FOR THE HOMELESS,CA,SOUTH LAKE TAHOE,P,HTTPS://TAHOEHOMELESS.ORG/,14,25,784103.00,1276602.00,520382.00,263714.00,66.37,4,2,14000.00,8,2,MEETING THE NEEDS OF OUR NEIGHBORS EXPERIENCING HOMELESSNESS BY PROVIDING WARM BEDS AND PROMOTING COMMUNITY AWARENESS.,6,33.6,1.79
060732017,Riverfront Childrens Center Inc,CT,Groton,P,WWW.RIVERFRONTCHILDREN.ORG,41,10,2377269.00,1896844.00,1663297.00,705144.00,69.97,7,3,30285.00,8,2,"Riverfront Childrens Center, Inc. is a non-profit organization established to provide full time, high quality, affordable child care and educational services while comprehensively nurturing the unique needs of children and their families. The organization provides full time NAEYC accredited and State licensed child care to children of working and training families year round. Riverfront Childrens Center supports the full wrap-around needs of each family enrolled. We served 181 children with high quality early care and education that included serving 115 families with wrap-around support services like food, clothing, housing, transportation assistance, holiday gifts and counseling referrals.",6,29.7,0.24
060919178,ESTUARY COUNCIL OF SENIORS INC,CT,OLD SAYBROOK,P,YOURESTUARY.ORG,27,182,1943505.00,2269222.00,1033356.00,771891.00,53.17,7,4,53934.00,8,2,"PROVIDING NUTRITION, TRANSPORTATION, HEALTH AND SUPPORT SERVICES, AND SOCIALIZATION THROUGH PROGRAMS, SERVICES, EDUCATION, AND ADVOCACY.",9,39.7,6.74
010687133,GOLISANO CHILDREN'S MUSEUM OF,FL,NAPLES,A,WWW.CMON.ORG,51,,1792891.00,1947724.00,1133780.00,804876.00,63.24,3,3,14000.00,8,2,"ORGANIZATION'S MISSION OR MOST SIGNIFICANT ACTIVITIES TO PROVIDE AN EXCITING, INSPIRING ENVIRONMENT WHERE CHILDREN AND THEIR FAMILIES PLAY, LEARN, AND DREAM TOGETHER. C'MON IS A BRAIN-BUILDING POWERHOUSE FUELED BY STEAM (SCIENCE, TECHNOLOGY, ENGINEERING, ART AND MATH) ACTIVITIES AND EXPERIENCES. WE FEED HUNGRY YOUNG MINDS WITH THE BUILDING BLOCKS OF SUCCESS CALLED THE EXECUTIVE FUNCTION SKILLS.",6,44.9,
942407737,COASTSIDE CHILDREN'S PROGRAMS,CA,HALF MOON BAY,P,WWW.COASTSIDECHILDREN.ORG,26,,2004686.00,1891917.00,1049891.00,915926.00,52.37,0,0,0,12,1,"COASTSIDE CHILDREN'S PROGRAM'S (CCP) MISSION IS TO PROVIDE A SAFE AND CARING ENVIRONMENT WHERE CHILDREN LEARN THROUGH EXPERIENCE, PLAY, AND FRIENDSHIPS - BUILDING A FOUNDATION FOR SUCCESS IN SCHOOL AND LIFE. CCP IS OFFERING PRESCHOOL PROGRAMS, AFTERSCHOOL CARE AND SUMMER CAMPS.",6,45.7,
475327498,STUDENT SENATE FOR CALIFORNIA,CA,SACRAMENTO,B,SSCCC.ORG,24,,2730905.00,2244060.00,2238849.00,330155.00,81.98,2,2,61000.00,12,1,"TO PURSUE POLICIES THAT WILL IMPROVE STUDENT ACCESS, PROMOTE STUDENT SUCCESS, ENGAGE AND EMPOWER LOCAL STUDENT LEADERS, AND ENRICH THE COLLEGIATE EXPERIENCE FOR ALL OF THE CALIFORNIA COMMUNITY COLLEGE STUDENTS.",6,12.1,
541118218,PRIMEPLUS SENIOR CENTERS,VA,NORFOLK,P,PRIMEPLUS.ORG,27,91,1328646.00,1257208.00,753069.00,570526.00,56.68,2,2,23000.00,11,1,"FOR OVER 50 YEARS, PRIMEPLUS SENIOR CENTER HAS BEEN CHANGING LIVES FOR ADULTS AGE 50+ IN SOUTH HAMPTON ROADS AND WE CONTINUE TO DO IT EVERY DAY.",9,42.9,3.37
237348249,SENIOR CITIZENS OF KODIAK INC,AK,KODIAK,P,WWW.KODIAKSENIORCENTER.ORG,19,8,2029820.00,2162280.00,1490251.00,539512.00,73.42,1,1,12863.00,11,1,TO ENHANCE THE LIVES OF OLDER ADULTS.,6,26.6,0.42
942321066,DEL NORTE SENIOR CENTER,CA,CRESCENT CITY, ,www.delnorteseniorcenter.org,42,33,2169850.00,2166442.00,1771465.00,397691.00,81.64,2,1,5000.00,10,1,THE ORGANIZATION PROVIDES NUTRITIONAL AND OTHER SUPPORT TO SENIORS IN THE DEL NORTE COUNTY AREA AND ALSO PROVIDES WEATHERIZATION AND UTILITY ASSISTANCE TO LOW INCOME PERSONS IN THE SURROUNDING AREAS.,6,18.3,0.79
521242882,Gamber & Community Fire Co,MD,Finksburg,M,eee.gambervfd.org,30,145,1408724.00,1379606.00,810268.00,192793.00,57.52,2,1,15000.00,9,1,Volunteer Fire Department,6,13.7,4.83
621048196,The Humane Association of Wilson County Inc,TN,Lebanon,D,N/A,18,30,1075600.00,957277.00,711420.00,337840.00,66.14,0,0,0,9,1,ADOPTION & HOMES FOR ANIMALS,6,31.4,1.67
020363746,CHILDREN'S MUSEUM OF NEW HAMPSHIRE,NH,DOVER,A,WWW.CHILDRENS-MUSEUM.ORG,24,64,1505753.00,1377196.00,874540.00,579897.00,58.08,2,1,30000.00,9,1,TO INSPIRE ALL TO BECOME THE NEXT GENERATION OF INNOVATORS AND CREATIVE THINKERS.,6,38.5,2.67
161741650,PALUXY RIVER CHILDREN'S ADVOCACY,TX,GRANBURY,I,WWW.PALUXY RIVERCAC.ORG,21,19,1937901.00,1587064.00,1722602.00,0.00,88.89,2,2,3250.00,9,1,TO REDUCE TRAUMA TO CHILD ABUSE VICTIMS AND NON-OFFENDING FAMILY MEMBERS AND TO WORK TOWARD IMPROVING THE JUSTICE SYSTEM'S RESPONSE BY UNITING THE EFFORTS OF PUBLIC AGENCIES AND ENLISTING COMMUNITY SUPPORT. TO PROMOTE THE HEALING OF CHILD ABUSE VICTIMS ONE CHILD AT A TIME.,8,0.0,0.90
592816698,HABITAT FOR HUMANITY OF MARTIN,FL,STUART, ,HABITATMARTIN.ORG,45,104,2605706.00,2505654.00,1981323.00,644457.00,76.04,1,1,15000.00,9,1,PROVIDE AFFORDABLE HOUSING TO LOW INCOME FAMILIES,6,24.7,2.31
474946358,THE CHILDREN'S ADVOCACY CENTER FOR,TX,ROCKWALL,I,ROCKWALLCAC.ORG,23,,2957261.00,1567926.00,2551881.00,0.00,86.29,0,0,0,9,1,"TO PROVIDE A NEUTRAL CHILD-FRIENDLY AGENCY THAT FACILITATES A MULTIDISCIPLINARY APPROACH IN THE PREVENTION, DETECTION, INVESTIGATION AND TREATMENT OF CHILD ABUSE AND ANY OR ALL LAWFUL PURPOSES. TO DO AND ENGAGE IN ALL LAWFUL ACTIVITIES THAT ARE FURTHERANCE OF ONE OR MORE OF THE GENERAL PURPOSES OF THE NON-PROFIT CORPORATION.",8,0.0,
371737287,NEW HOPE FOR YOUTH,CA,SAN JOSE,O,NEWHOPEFORYOUTH.ORG,61,6,2701949.00,2663621.00,1605989.00,1095772.00,59.44,0,0,0,9,1,"THE ORGANIZATION IS DEDICATED TO SERVING AND REACHING OUT TO ALL GANG IMPACTED AS WELL AS AT-RISK YOUTH, YOUNG ADULTS, THEIR FAMILIES AND COMMUNITIES, BY MEANS OF EDUCATIONAL PROGRAMS, INDIVIDUAL AND FAMILY CARE, SUPPORT,AND RESOURCE OPPORTUNITIES THAT SUPPORT A HEALTHY, POSITIVE AND PRODUCTIVE LIFESTYLE.",6,40.6,0.10
560599234,CHURCH OF GOD CHILDREN'S HOME,NC,CONCORD,P,WWW.COGCH.ORG,34,50,1958906.00,1994091.00,876655.00,896174.00,44.75,2,2,165.00,9,1,"TO PROVIDE A POSITIVE AND SAFE LIVING ENVIRONMENT FOR HURTING, ABUSED, NEGLECTED AND AT-RISK CHILDREN PLACED PRIVATELY AND BY THE NORTH CAROLINA DEPARTMENT OF SOCIAL SERVICES",9,45.7,1.47
610929277,LEXINGTON CHILDREN'S THEATRE INC,KY,LEXINGTON,A,WWW.LCTONSTAGE.ORG,19,140,1449372.00,1471701.00,762774.00,632035.00,52.63,2,1,7750.00,9,1,"TO PROVIDE PROFESSIONAL THEATRE EXPERIENCES FOR YOUNG AUDIENCES. TO PROVIDE QUALITY THEATRE EDUCATION FOR YOUNG PEOPLE ANNUALLY. LCT PROVIDES QUALITY THEATRE EXPERIENCES AND THEATRE ARTS EDUCATION FOR AS MANY AS 150,000 CHILDREN THROUGHOUT THE STATE OF KENTUCKY.",6,43.6,7.37
830218838,LANDER SENIOR CITIZENS CENTER,WY,LANDER,P,,22,,979120.00,976409.00,700454.00,278573.00,71.54,2,1,13680.00,9,1,TO PROVIDE SERVICES TO SECURE AND MAINTAIN MAXIMUM INDEPENDENCE AND DIGNITY IN A HOME ENVIRONMENT FOR ELDERLY INDIVIDUALS CAPABLE OF SELF-CARE AND ALSO REMOVE INDIVIDUAL AND SOCIAL BARRIERS TO ECONOMIC AND PERSONAL INDEPENDENCE FOR ELDERLY INDIVIDUALS.,9,28.5,
222595584,ANDOVER HEBRON MARLBOROUGH YOUTH,CT,HEBRON,P,AHMYOUTH.ORG,41,168,1855743.00,1813704.00,681588.00,1167913.00,36.73,2,2,10050.00,9,1,"TO PROVIDE MENTAL HEALTH AND POSITIVE YOUTH DEVELOPMENT SERVICES WHICH ASSIST CHILDREN, YOUNG PEOPLE AND THEIR FAMILIES IN CREATING A SUPPORTIVE AND CARING ENVIRONMENT.",6,62.9,4.10
561610250,FAYETTEVILLE AREA HABITAT FOR,NC,FAYETTEVILLE,L,WWW.FAYETTEVILLENCHABITAT.ORG,20,,2697390.00,3025916.00,1434254.00,811267.00,53.17,0,0,0,9,1,"HABITAT FOR HUMANITY IS PART OF A GLOBAL, NONPROFIT HOUSING ORGANIZATION OPERATED ON CHRISTIAN PRINCIPLES THAT SEEKS TO PUT GOD'S LOVE INTO ACTION BY BUILDING HOMES, COMMUNITIES, AND HOPE. HABITAT FOR HUMANITY ISDEDICATED TO ELIMINATING SUBSTANDARD HOUSING LOCALLY AND WORLDWIDE THROUGH CONSTRUCTING, REHABILITATING AND PRESERVING HOMES; BY ADVOCATING FOR FAIR AND JUST HOUSING POLICIES; AND BY PROVIDING TRAINING ANDACCESS TO RESOURCES TO HELP FAMILIES IMPROVE THEIR SHELTER CONDITIONS. HABITAT FOR HUMANITY WAS FOUNDED ON THE CONVICTION THAT EVERY MAN, WOMAN AND CHILD SHOULD HAVE A SIMPLE, DURABLE PLACE TO LIVE IN DIGNITY ANDSAFETY, AND THAT DECENT SHELTER IN DECENT COMMUNITIES SHOULD BE A MATTER OF CONSCIENCE AND ACTION FOR ALL.",6,30.1,
237164969,ASSOCIATION OF ART MUSEUM DIRECTORS,NY,NEW YORK, ,WWW.AAMD.ORG,5,0,2272297.00,2071638.00,1954033.00,155650.00,85.99,0,0,0,9,1,TO PROMOTE AND DEVELOP ART MUSEUMS,6,6.8,
570630368,NANCY K PERRY CHILDRENS SHELTER,SC,LEXINGTON, ,WWW.NKP4KIDS.ORG,18,10,1096441.00,922176.00,882641.00,188745.00,80.50,2,2,7600.00,9,1,CARE OF ABUSED AND NEGLECTED CHILDREN.,6,17.2,0.56
341696842,APOLLO'S FIRE THE CLEVELAND BAROQUE,OH,CLEVELAND HEIGHTS,A,WWW.APOLLOSFIRE.ORG,16,144,3217312.00,2764960.00,2161113.00,1031383.00,67.17,1,1,6000.00,9,1,"PERFORMING ON HISTORICAL INSTRUMENTS, APOLLO'S FIRE BRINGS TO LIFE THE MUSIC OF THE PAST FOR AUDIENCES OF TODAY, WITH PASSION. PERIOD. NAMED FOR THE ANCIENT GOD OF MUSIC, HEALING AND THE SUN, APOLLO'S FIRE, A GRAMMY-WINNING ENSEMBLE, WAS FOUNDED BY AWARD-WINNING HARPSICHORDIST AND CONDUCTOR JEANNETTE SORRELL. THE ORGANIZATION PROVIDES NORTHEAST OHIO, CHICAGO (THROUGH ITS CHICAGO SERIES), NATIONAL, AND INTERNATIONAL AUDIENCES WITH PROFESSIONAL PERFORMANCES OF BAROQUE AND CLASSICAL ORCHESTRAL REPERTOIRE ON PERIOD INSTRUMENTS. APOLLO'S FIRE IS DEDICATED TO THE PERFORMANCE OF 17TH AND 18TH CENTURY MUSIC ON THE PERIOD INSTRUMENTS FOR WHICH IT WAS WRITTEN. THE ENSEMBLE UNITES A SELECT POOL OF EARLY-MUSIC SPECIALISTS FROM THROUGHOUT NORTH AMERICA, AND HAS BEEN PRAISED INTERNATIONALLY FOR STYLISTIC PERFORMANCES, CD RECORDING, TOURS, AND BROADCASTS.THROUGH ITS EDUCATION PROGRAMS, APOLLO'S FIRE EDUCATES YOUNG PEOPLE FROM DIVERSE ETHNIC BACKGROUNDS IN THE FIELD OF EARLY MUSIC.",7,32.1,9.00
570987436,CHILDREN'S ADVOCACY CENTER OF,SC,SPARTANBURG,I,WWW.CACSP.ORG,17,,1500336.00,1498678.00,1154260.00,216521.00,76.93,0,0,0,9,1,"MULTIDISCIPLINARY TEAM APPROACH TO INVESTIGATING ALLEGED CASES OF CHILD ABUSE AND PROVIDING MEDICAL EXAMS, MENTAL HEALTH COUNSELING, AND VICTIM ADVOCACY SERVICES TO CHILD ABUSE VICTIMS. THE MISSION OF CHILDREN'S ADVOCACY CENTER OF SPARTANBURG, CHEROKEE AND UNION COUNTIES, INC. IS TO HEAL AND GIVE VOICE TO ABUSED CHILDREN THROUGH ASSESSMENT, TREATMENT, EDUCATION, AND COMMUNITY PARTNERSHIPS.",9,14.4,
251045694,MARY & ALEXANDER LAUGHLIN CHILDREN'S,PA,SEWICKLEY,E,WWW.LAUGHLINCENTER.ORG,49,17,2417934.00,2541911.00,1177393.00,897639.00,48.69,1,1,30000.00,9,1,"EDUCATIONAL SUPPORT SERVICES FOR PRESCHOOL TO HIGH SCHOOL CHILDREN IN FIELDS OF EARLY CHILDHOOD DEVELOPMENT, SPEECH-LANGUAGE & OCCUPATIONAL THERAPY, ACADEMICS, AND PSYCHOLOGY.",8,37.1,0.35
581525248,My Friend's House Family and Children Services Inc,TN,Franklin,P,www.myfriendshousetn.org,18,2,683814.00,716821.00,423253.00,258720.00,61.90,2,1,100000.00,9,1,The Organization provides a temporary shelter and other community based programs for youth from middle Tennessee who are abused or problem children.,6,37.8,0.11
680459756,HABITAT FOR HUMANITY OF LAKE COUNTY,CA,LOWER LAKE, ,,0,,1955945.00,1861174.00,1716572.00,239345.00,87.76,0,0,0,9,1,THE ORGANIZATION HELPS LOW INCOME PEOPLE TO GET AFFORTABLE HOUSING BY BUILDING AND REPAIRING HOMES USING DONATED MATERIALS AND LABOR WITH ZERO INTEREST LOANS FOR THE HOMEOWNERS.,6,12.2,
520957095,METRO-MARYLAND YOUTH FOR CHRIST INC,MD,BALTIMORE, ,WWW.MMYFC.ORG,30,120,1627979.00,1731079.00,919546.00,58060.00,56.48,2,2,700.00,9,1,CHRISTIAN MINISTRIES,6,3.6,4.00
810676520,Support Our Students,CA,Santa Rosa,F,SOSCounseling.org,43,4,980990.00,963512.00,517695.00,463295.00,52.77,3,2,90000.00,8,1,TO PROVIDE FREE COUNSELING IN SCHOOLS TO AT-RISK YOUTH AND FAMILIES; TO PROVIDE FREE AND AFFORDABLE COUNSELING TO THE COMMUNITY IN OUR CLINIC-BASED SETTINGS.,6,47.2,0.09
251203510,RIVERVIEW CHILDRENS CENTER,PA,VERONA,P,RIVERVIEWCHILDRENSCENTER.ORG,51,0,2137378.00,2147950.00,824786.00,1226171.00,38.59,2,2,22250.00,8,1,"TO PROVIDE CHILDCARE SERVICES, NURSERY SCHOOL AND PRE-KINDERGARTEN PROGRAMS, ALONG WITH AFTER SCHOOL AND SUMMER PROGRAMS FOR SCHOOL AGE CHILDREN.",6,57.4,
742542417,BRYAN-COLLEGE STATION HABITAT FOR HUMANI,TX,BRYAN,L,HTTPS://HABITATBCS.ORG/,0,5714,3112800.00,2753138.00,1793906.00,1306613.00,57.63,1,1,20000.00,8,1,"SEEKING TO PUT GOD'S LOVE INTO ACTION, BRYAN-COLLEGE STATION HABITAT FOR HUMANITY, INC BRINGS PEOPLE TOGETHER TO BUILD HOMES, COMMUNITIES AND HOPE.",6,42.0,
431515782,HEREFORD YOUTH FOUNDATION OF AMERICA,MO,KANSAS CITY,P,WWW.HEREFORDYOUTHFOUNDATION.ORG,0,12,1792235.00,1512752.00,634143.00,895060.00,35.38,2,1,108149.00,8,1,"ENCOURAGE, RECOGNIZE AND REWARD THE DEVELOPMENT OF LIFE SKILLS AND VALUES IN THE NEXT GENERATION OF LEADERS BY PROVIDING EDUCATION, SCHOLARSHIP AND LEADERSHIP OPPORTUNITIES FOR HEREFORD YOUTH.",8,49.9,
851634340,Youth Transforming Justice,CA,San Rafael,B,www.ytjustice.org,41,35,935070.00,519277.00,491500.00,385402.00,52.56,4,2,19000.00,8,1,"YTJ School Suspension Alternatives: We work with school staff, students and administration to shift school culture and behavior from punitive to peer-led restorative and trauma-informed discipline systems. Activities include staff and student training, peer-led restorative circles and community building circles to divert suspensions and reduce recidivism. Successes include a suspension reduction of 33% over one year, impacting primarily BIPOC youth.",6,41.2,0.85
250984596,CATHOLIC YOUTH ASSOCIATION OF PITTSBURGH,PA,PITTSBURGH,P,N/A,65,18,1990051.00,2149130.00,685506.00,1075070.00,34.45,2,2,25000.00,8,1,MULTI-SVC HEALTH AND WELFARE ORG.,6,54.0,0.28
431108827,Downtown Childrens Center,MO,Saint Louis,P,www.downtownchildrenscenter.com,58,,3133939.00,3326736.00,842794.00,2279813.00,26.89,1,1,640.00,8,1,To provide superior quality early childhood education utilizing Project Construct curriculum to meet the needs of diverse children and their families who live and/or work in the downtown St. Louis area.,6,72.7,
237379930,STATEN ISLAND CHILDREN'S MUSEUM,NY,STATEN ISLAND,A,WWW.SICHILDRENSMUSEUM.ORG,54,35,2244564.00,2120552.00,1469107.00,724834.00,65.45,2,2,110.00,8,1,"THE MUSEUM IS COMMITTED TO ACHIEVING THESE GOALS THROUGH PROGRAMMING THAT EMPHASIZES DIRECT AND AUTHENTIC HANDS-ON EXPERIENCES CONDUCTED IN A WELCOMING ENVIRONMENT. FURTHERMORE, THE MUSEUM ENCOURAGES PARTICIPATION BY VISITORS OF ALL ABILITIES AND ENDEAVORS TO REACH BEYOND ITS WALLS TO SERVE AS AN EDUCATIONAL RESOURCE FOR THE MEMBERS OF OUR DIVERSE COMMUNITY, ESPECIALLY FAMILIES AND SCHOOLS.",6,32.3,0.65
421216316,FOUNDATION FOR CHILDREN AND FAMILIES OF,IA,DES MOINES, ,WWW.CFIOWA.ORG,0,220,1651237.00,871239.00,1193703.00,0.00,72.29,2,2,5488.00,8,1,"FOUNDATION ORGANIZED AND OPERATED EXCLUSIVELY FOR THE CHARITABLE AND EDUCATIONAL PURPOSE OF ASSISTING AND BENEFITING CHILDREN AND FAMILIES OF IOWA AND OTHER CHARITABLE ORGANIZATIONS, AS WELL AS MAINTAINING AN ENDOWNMENT FUND FOR THE BENEFIT OF CHILDREN AND FAMILIES OF IOWA.",6,0.0,
770230477,Habitat for Humanity Golden Empire Inc,CA,Bakersfield, ,HABITAT.ORG/US-CA/BAKERSFIELD/GOLDEN-EMPIRE,14,62,1396534.00,1557069.00,512430.00,101509.00,36.69,1,1,13000.00,8,1,"Seeks to put God's love into action by bringing people together to build homes, communities and hope.",6,7.3,4.43
680123612,MCHENRY HOUSE TRACY FAMILY SHELTER,CA,TRACY, ,WWW.MCHENRYHOUSETRACY.ORG,13,13,565686.00,607725.00,344501.00,132244.00,60.90,2,1,90000.00,8,1,PROVIDING SUPPORT SERVICES FOR HOMELESS PERSONS AND FAMILIES.,6,23.4,1.00
770484186,HABITAT FOR HUMANITY OF,CA,SONORA, ,http://www.habitattuolumne.org/,30,57,549642.00,627514.00,418534.00,55213.00,76.15,0,0,0,8,1,"HABITAT FOR HUMANITY OF TUOLUMNE COUNTY (HFHTC) WORKS UNDER THE GUIDANCE OF GOD AND IN PARTNERSHIP WITH PEOPLE FROM ALL WALKS OF LIFE TO HELP DESERVING FAMILIES CREATE A BETTER HOME, WHICH CONTRIBUTES TO THE WELL-BEING OF OUR HOMEBUYERS, HOMEOWNERS, AND OUR COMMUNITIES. HFHTC WORKS TO BUILD AND SELL HOMES TO QUALIFIED FAMILIES WHO WOULD NOT ORDINARILY QUALIFY FOR HOME FINANCING IN THE CONVENTIONAL MARKET. THE GOAL IS TO WORK IN PARTNERSHIP WITH THE COMMUNITY AND THE BENEFICIARY FAMILIES TO PROVIDE DECENT, AFFORDABLE HOUSING FOR THE ECONOMICALLY DISADVANTAGED. HABITAT FOR HUMANITY OF TUOLUMNE COUNTY (HFHTC) IS AN INDEPENDENT AFFILIATE OF HABITAT FOR HUMANITY, INTERNATIONAL. LIKE INTERNATIONAL, HFHTC IS DEDICATED TO ELIMINATING SUBSTANDARD HOUSING. HABITAT BELIEVES EVERY MAN, WOMAN AND CHILD SHOULD HAVE A DECENT, AFFORDABLE HOME WHERE THEY CAN LIVE IN DIGNITY AND SAFETY. AS AN INDEPENDENT AFFILIATE, WE ARE RESPONSIBLE FOR OBTAINING OUR OWN FUNDING FOR OPERATIONS, TO BUILD HOMES, AND COND",6,10.0,1.90
330509407,Habitat For Humanity San Bernardino,CA,Redlands, ,https://habitatsb.org/,14,0,714929.00,781185.00,359484.00,1900.00,50.28,1,1,15000.00,8,1,"Seeking to put God's love into action, Habitat for Humanity brings people together to build homes, communities and hope. To make low-cost home ownership available to low-income families.",6,0.3,
941265213,YOUTH SCIENCE INSTITUTE,CA,LOS GATOS, ,WWW.YSI-CA.ORG,43,12,990220.00,1046735.00,527703.00,459855.00,53.29,3,1,3500.00,8,1,"THE MISSION OF YOUTH SCIENCE INSTITUTE (YSI) IS TO ""INSPIRE ENTHUSIASM FOR SCIENCE AND A LOVE OF LEARNING"" IN PEOPLE OF ALL AGES. YSI'S CORE PROGRAMS ARE SCHOOL AND GROUP PROGRAMS, SUMMER SCIENCE CAMPS, AND SCIENCE SAFARIS, TEACHING HANDS-ON, NATURE-BASED SCIENCE TO NEARLY 30,000 INDIVIDUALS PER YEAR. THE VAST MAJORITY OF THE INDIVIDUALS YSI TEACHES ARE SCHOOLCHILDREN (K-6) WHO ARE INTRODUCED TO YSI THROUGH ITS SCHOOL AND GROUP PROGRAMS. YSI IS COMMITTED TO ENSURING THESE PROGRAMS ARE AVAILABLE TO LOW-INCOME, ACADEMICALLY AT-RISK, AND UNDERSERVED POPULATIONS.",5,46.4,0.28
540841262,FALLS CHURCH-MCLEAN CHILDRENS,VA,FALLS CHURCH,B,www.fcmlcc.org,37,70,1947583.00,1661203.00,1062388.00,817416.00,54.55,0,0,0,11,0,"THE CENTER PROVIDES A COMPREHENSIVE, HIGH-QUALITY EARLY CHILDHOOD PROGRAM DESIGNED TO GIVE ALL YOUNG CHILDREN, REGARDLESS OF THEIR FAMILY'S ECONOMIC RESOURCES, A STRONG FOUNDATION ON WHICH TO BUILD THE REST OF THEIR LIVES.",6,42.0,1.89
010467754,THE CAMDEN CHILDRENS HOUSE,ME,CAMDEN,B,WWW.CAMDENMONTESSORI.ORG,17,54,2782260.00,1059632.00,1934402.00,793041.00,69.53,2,1,600.00,11,0,"Founded in 1979, the Childrens House Montessori School cultivates curiosity, creativity, and critical thinking in young learners, while nurturing a sense of care for each other, the environment, and the world.",6,28.5,3.18
920078503,PALMER SENIOR CITIZENS CENTER INC,AK,PALMER, ,WWW.MATSUSENIORS.COM,45,60,2335985.00,2920234.00,1484074.00,773510.00,63.53,1,1,60000.00,9,0,"PRIMARY MISSION IS TO PROMOTE HONOR, DIGNITY, SECURITY, AND INDEPENDENCE FOR OLDER ALASKANS AND TO ASSIST THEM IN MAINTAINING MEANINGFUL QUALITY LIVES.",6,33.1,1.33
